subj_idx,stim,rt,accuracy,response,trialno,stimulus,novelty,early,late
3,1,0.967,1,0,8,0,1,1,1
3,1,0.794,1,1,9,1,0,0,1
3,1,1.015,1,0,10,0,1,0,1
3,3,0.768,1,1,4,1,0,1,0
3,3,0.852,1,0,5,0,1,1,1
3,3,0.52,1,1,6,1,0,1,1
3,3,0.747,1,0,7,0,1,1,1
3,3,0.872,1,0,8,0,1,1,1
3,3,1.323,0,0,9,1,0,0,1
3,3,1.016,1,1,10,1,0,0,1
3,1,0.804,1,1,3,1,0,1,0
3,1,0.801,1,0,4,0,1,1,0
3,1,0.881,1,1,5,1,0,1,1
3,1,0.827,1,0,6,0,1,1,1
3,1,0.67,1,1,7,1,0,1,1
3,1,0.953,1,0,8,0,1,1,1
3,1,0.974,1,0,9,0,1,0,1
3,1,0.877,1,1,10,1,0,0,1
3,3,0.811,1,0,4,0,1,1,0
3,3,0.688,1,1,5,1,0,1,1
3,3,0.604,0,0,6,1,0,1,1
3,3,0.747,1,0,7,0,1,1,1
3,3,0.687,1,1,8,1,0,1,1
3,3,0.449,0,0,9,1,0,0,1
3,3,0.573,1,0,10,0,1,0,1
3,2,0.875,1,1,3,1,0,1,0
3,2,1.078,1,1,4,1,0,1,0
3,2,0.613,1,0,5,0,1,1,1
3,2,0.688,1,0,6,0,1,1,1
3,2,0.544,1,1,7,1,0,1,1
3,2,0.674,1,0,8,0,1,1,1
3,2,0.871,1,1,9,1,0,0,1
3,2,0.75,1,0,10,0,1,0,1
3,2,0.694,1,1,3,1,0,1,0
3,2,0.712,1,0,4,0,1,1,0
3,2,0.686,1,0,5,0,1,1,1
3,2,0.592,1,1,6,1,0,1,1
3,2,0.71,0,0,7,1,0,1,1
3,2,0.631,1,0,8,0,1,1,1
3,2,0.814,1,0,9,0,1,0,1
3,2,0.737,1,1,10,1,0,0,1
3,3,0.793,1,1,4,1,0,1,0
3,3,0.636,0,0,5,1,0,1,1
3,3,0.769,1,0,6,0,1,1,1
3,3,0.657,1,1,7,1,0,1,1
3,3,0.616,1,0,8,0,1,1,1
3,3,0.524,1,0,9,0,1,0,1
3,3,0.5,1,1,10,1,0,0,1
3,2,0.81,1,1,3,1,0,1,0
3,2,0.652,1,0,4,0,1,1,0
3,2,0.84,1,1,5,1,0,1,1
3,2,0.519,1,0,6,0,1,1,1
3,2,0.869,1,1,7,1,0,1,1
3,2,0.907,1,0,8,0,1,1,1
3,2,0.731,1,1,9,1,0,0,1
3,2,1.014,1,0,10,0,1,0,1
3,1,0.717,0,0,2,1,0,1,0
3,1,0.744,1,1,3,1,0,1,0
3,1,0.651,1,0,4,0,1,1,0
3,1,1.038,1,1,5,1,0,1,1
3,1,0.939,1,0,6,0,1,1,1
3,1,0.73,1,0,7,0,1,1,1
3,1,1.282,1,0,8,0,1,1,1
3,1,0.828,1,1,9,1,0,0,1
3,1,0.905,1,0,10,0,1,0,1
3,3,1.464,0,0,4,1,0,1,0
3,3,0.729,1,0,5,0,1,1,1
3,3,0.804,1,0,6,0,1,1,1
3,3,0.967,1,1,7,1,0,1,1
3,3,0.664,0,0,8,1,0,1,1
3,3,0.601,1,0,9,0,1,0,1
3,3,0.655,1,1,10,1,0,0,1
3,1,0.756,0,1,2,0,1,1,0
3,1,0.605,1,1,3,1,0,1,0
3,1,0.897,1,0,4,0,1,1,0
3,1,0.959,1,1,5,1,0,1,1
3,1,1.203,1,0,6,0,1,1,1
3,1,0.742,1,1,7,1,0,1,1
3,1,0.978,1,0,8,0,1,1,1
3,1,0.742,1,1,9,1,0,0,1
3,1,0.941,1,0,10,0,1,0,1
3,3,0.53,1,1,4,1,0,1,0
3,3,0.571,0,0,5,1,0,1,1
3,3,0.534,1,0,6,0,1,1,1
3,3,0.697,1,1,7,1,0,1,1
3,3,0.573,0,0,8,1,0,1,1
3,3,0.717,0,1,9,0,0,0,1
3,3,0.635,1,0,10,0,1,0,1
3,2,0.983,1,0,3,0,1,1,0
3,2,0.613,1,1,4,1,0,1,0
3,2,0.499,0,0,5,1,0,1,1
3,2,0.625,1,0,6,0,1,1,1
3,2,0.723,1,1,7,1,0,1,1
3,2,0.588,1,0,8,0,1,1,1
3,2,0.643,1,0,9,0,1,0,1
3,2,0.582,1,1,10,1,0,0,1
3,1,0.905,1,1,2,1,0,1,0
3,1,0.888,1,1,3,1,0,1,0
3,1,0.595,1,0,4,0,1,1,0
3,1,0.773,1,0,5,0,1,1,1
3,1,0.687,1,0,6,0,1,1,1
3,1,0.875,1,0,7,0,1,1,1
3,1,0.897,1,0,8,0,1,1,1
3,1,0.677,0,0,9,1,0,0,1
3,1,1.29,0,0,10,1,0,0,1
3,3,0.699,1,0,4,0,1,1,0
3,3,0.685,1,0,5,0,1,1,1
3,3,1.226,0,0,6,1,0,1,1
3,3,1.142,1,1,7,1,0,1,1
3,3,0.77,0,0,8,1,0,1,1
3,3,0.789,0,1,10,0,0,0,1
3,2,0.659,1,1,3,1,0,1,0
3,2,0.845,0,0,4,1,0,1,0
3,2,0.888,1,0,5,0,1,1,1
3,2,0.955,1,0,6,0,1,1,1
3,2,0.79,1,1,7,1,0,1,1
3,2,0.752,1,0,8,0,1,1,1
3,2,1.29,0,0,9,1,0,0,1
3,2,0.663,1,0,10,0,1,0,1
3,1,1.165,1,1,2,1,0,1,0
3,1,0.982,1,0,3,0,1,1,0
3,1,0.603,0,0,4,1,0,1,0
3,1,0.994,1,0,5,0,1,1,1
3,1,0.652,1,1,6,1,0,1,1
3,1,0.824,1,0,7,0,1,1,1
3,1,0.911,1,0,8,0,1,1,1
3,1,0.924,1,0,9,0,1,0,1
3,1,0.852,1,1,10,1,0,0,1
3,3,0.538,1,1,4,1,0,1,0
3,3,0.617,0,0,5,1,0,1,1
3,3,0.829,1,0,6,0,1,1,1
3,3,1.447,1,0,7,0,1,1,1
3,3,0.58,0,0,10,1,0,0,1
3,1,1.138,1,0,2,0,1,1,0
3,1,1.049,1,1,3,1,0,1,0
3,1,0.945,1,0,4,0,1,1,0
3,1,0.7,1,0,5,0,1,1,1
3,1,0.69,1,1,6,1,0,1,1
3,1,1.25,0,0,7,1,0,1,1
3,1,1.043,1,0,8,0,1,1,1
3,1,0.933,1,0,9,0,1,0,1
3,1,0.827,1,1,10,1,0,0,1
3,3,1.366,1,0,4,0,1,1,0
3,3,1.364,1,0,5,0,1,1,1
3,3,1.385,1,1,6,1,0,1,1
3,3,0.684,1,0,7,0,1,1,1
3,3,1.138,0,0,8,1,0,1,1
3,3,1.358,1,1,9,1,0,0,1
3,3,0.882,0,0,10,1,0,0,1
3,2,0.595,1,1,3,1,0,1,0
3,2,1.266,1,0,4,0,1,1,0
3,2,1.222,1,1,5,1,0,1,1
3,2,0.79,1,0,6,0,1,1,1
3,2,0.941,1,0,7,0,1,1,1
3,2,0.765,1,0,8,0,1,1,1
3,2,0.899,1,1,9,1,0,0,1
3,2,0.886,0,0,10,1,0,0,1
3,1,1.077,1,1,2,1,0,1,0
3,1,0.849,1,0,3,0,1,1,0
3,1,0.581,0,0,4,1,0,1,0
3,1,0.925,1,0,5,0,1,1,1
3,1,1.082,1,0,6,0,1,1,1
3,1,0.976,1,0,7,0,1,1,1
3,1,0.652,1,1,8,1,0,1,1
3,1,0.991,0,1,9,0,1,0,1
3,1,0.69,1,1,10,1,0,0,1
3,2,0.564,1,1,3,1,0,1,0
3,2,1.239,1,0,4,0,1,1,0
3,2,1.014,1,1,6,1,0,1,1
3,2,0.984,1,0,7,0,1,1,1
3,2,1.105,1,0,8,0,1,1,1
3,2,0.819,1,1,9,1,0,0,1
4,1,1.204,1,1,2,1,0,1,0
4,1,0.952,1,1,3,1,0,1,0
4,1,0.934,1,0,4,0,1,1,0
4,1,1.22,1,0,5,0,1,1,1
4,1,0.809,1,0,6,0,1,1,1
4,1,0.607,1,0,7,0,1,1,1
4,1,0.708,1,0,8,0,1,1,1
4,1,0.799,1,1,9,1,0,0,1
4,1,0.591,1,1,10,1,0,0,1
4,2,0.873,1,1,3,1,0,1,0
4,2,0.617,1,0,7,0,1,1,1
4,2,0.669,1,0,8,0,1,1,1
4,2,0.9,0,0,9,1,0,0,1
4,2,0.749,0,0,10,1,0,0,1
4,3,0.728,1,0,4,0,1,1,0
4,3,0.812,1,0,5,0,1,1,1
4,3,0.632,1,1,6,1,0,1,1
4,3,0.829,0,0,7,1,0,1,1
4,3,0.623,1,1,8,1,0,1,1
4,3,0.94,1,1,9,1,0,0,1
4,3,0.72,0,1,10,0,0,0,1
4,2,0.511,0,0,4,1,0,1,0
4,2,0.874,1,0,5,0,1,1,1
4,2,0.685,1,0,6,0,1,1,1
4,2,0.51,1,1,7,1,0,1,1
4,2,0.952,1,0,8,0,1,1,1
4,2,0.465,0,1,10,0,1,0,1
4,1,0.825,1,0,2,0,1,1,0
4,1,0.745,1,1,3,1,0,1,0
4,1,0.728,1,0,4,0,1,1,0
4,1,0.522,0,0,5,1,0,1,1
4,1,0.769,1,0,6,0,1,1,1
4,1,0.586,1,1,7,1,0,1,1
4,1,0.868,1,0,8,0,1,1,1
4,1,0.725,1,0,9,0,1,0,1
4,1,0.63,1,1,10,1,0,0,1
4,3,0.44,0,0,4,1,0,1,0
4,3,0.822,1,0,5,0,1,1,1
4,3,0.589,1,0,6,0,1,1,1
4,3,0.453,1,1,7,1,0,1,1
4,3,0.587,0,0,8,1,0,1,1
4,3,0.685,1,0,9,0,1,0,1
4,3,1.005,1,1,10,1,0,0,1
4,1,1.15,1,0,2,0,1,1,0
4,1,0.79,1,1,3,1,0,1,0
4,1,0.725,1,0,4,0,1,1,0
4,1,1.099,1,0,5,0,1,1,1
4,1,0.664,1,1,6,1,0,1,1
4,1,0.609,1,1,7,1,0,1,1
4,1,0.649,1,0,8,0,1,1,1
4,1,1.092,1,0,9,0,1,0,1
4,1,0.971,1,1,10,1,0,0,1
4,3,0.631,1,0,4,0,1,1,0
4,3,0.54,1,0,5,0,1,1,1
4,3,0.946,1,1,6,1,0,1,1
4,3,1.031,1,0,7,0,1,1,1
4,3,0.693,0,0,8,1,0,1,1
4,3,0.677,0,0,9,1,0,0,1
4,3,0.779,1,1,10,1,0,0,1
4,2,0.832,1,0,4,0,1,1,0
4,2,0.539,0,0,5,1,0,1,1
4,2,0.701,1,0,6,0,1,1,1
4,2,0.885,1,0,7,0,1,1,1
4,2,0.638,1,0,8,0,1,1,1
4,2,0.906,1,1,9,1,0,0,1
4,2,1.364,0,0,10,1,0,0,1
4,2,0.683,1,0,3,0,1,1,0
4,2,0.501,1,1,4,1,0,1,0
4,2,0.48,1,1,5,1,0,1,1
4,2,0.75,1,0,6,0,1,1,1
4,2,0.545,1,1,7,1,0,1,1
4,2,1.044,1,0,8,0,1,1,1
4,2,0.829,1,0,9,0,1,0,1
4,2,0.781,0,0,10,1,0,0,1
4,3,0.568,1,0,4,0,1,1,0
4,3,0.933,1,1,5,1,0,1,1
4,3,0.639,1,1,6,1,0,1,1
4,3,0.789,1,0,7,0,1,1,1
4,3,1.297,0,0,8,1,0,1,1
4,3,0.888,1,1,9,1,0,0,1
4,3,0.988,1,0,10,0,1,0,1
4,2,0.743,1,0,3,0,1,1,0
4,2,0.782,1,0,4,0,1,1,0
4,2,0.696,0,0,5,1,0,1,1
4,2,0.805,1,1,6,1,0,1,1
4,2,0.669,1,1,7,1,0,1,1
4,2,0.864,1,0,8,0,1,1,1
4,2,0.61,1,0,9,0,1,0,1
4,2,0.462,1,1,10,1,0,0,1
4,1,0.843,1,0,2,0,1,1,0
4,1,0.708,1,1,3,1,0,1,0
4,1,0.86,1,0,4,0,1,1,0
4,1,0.739,1,1,5,1,0,1,1
4,1,0.99,1,0,6,0,1,1,1
4,1,0.881,1,1,7,1,0,1,1
4,1,0.748,1,1,9,1,0,0,1
4,1,0.661,1,0,10,0,1,0,1
4,3,0.798,1,1,4,1,0,1,0
4,3,0.464,1,1,5,1,0,1,1
4,3,0.708,1,0,6,0,1,1,1
4,3,0.562,1,1,7,1,0,1,1
4,3,0.77,1,1,8,1,0,1,1
4,3,1.226,1,0,9,0,0,0,1
4,3,0.884,0,1,10,0,1,0,1
4,1,1.132,1,1,2,1,0,1,0
4,1,0.881,1,0,3,0,1,1,0
4,1,0.919,1,1,4,1,0,1,0
4,1,0.629,1,0,5,0,1,1,1
4,1,0.55,1,1,6,1,0,1,1
4,1,0.678,1,0,7,0,1,1,1
4,1,0.866,1,0,8,0,1,1,1
4,1,0.623,1,0,9,0,1,0,1
4,1,0.714,1,1,10,1,0,0,1
4,3,0.519,1,1,4,1,0,1,0
4,3,0.75,1,0,5,0,1,1,1
4,3,0.642,1,1,6,1,0,1,1
4,3,0.966,1,0,7,0,1,1,1
4,3,0.695,1,0,8,0,1,1,1
4,3,0.411,1,1,9,1,0,0,1
4,3,0.684,0,0,10,1,0,0,1
4,2,0.808,1,1,3,1,0,1,0
4,2,1.256,1,0,4,0,1,1,0
4,2,0.691,0,0,5,1,0,1,1
4,2,1.133,1,0,6,0,1,1,1
4,2,0.853,1,1,7,1,0,1,1
4,2,0.892,1,0,8,0,1,1,1
4,2,1.046,0,0,9,1,0,0,1
4,2,0.742,1,0,10,0,1,0,1
4,1,0.97,1,0,2,0,1,1,0
4,1,0.726,1,1,3,1,0,1,0
4,1,0.712,1,1,4,1,0,1,0
4,1,0.814,1,0,5,0,1,1,1
4,1,0.881,1,0,6,0,1,1,1
4,1,0.575,1,1,7,1,0,1,1
4,1,0.75,1,0,8,0,1,1,1
4,1,0.754,1,1,9,1,0,0,1
4,1,1.238,1,0,10,0,1,0,1
4,3,0.495,1,1,4,1,0,1,0
4,3,1.49,0,0,5,1,0,1,1
4,3,0.999,1,0,6,0,1,1,1
4,3,0.631,1,0,7,0,1,1,1
4,3,0.74,1,0,8,0,1,1,1
4,3,0.482,1,1,9,1,0,0,1
4,3,1.01,1,1,10,1,0,0,1
4,2,0.516,1,1,3,1,0,1,0
4,2,0.876,1,0,4,0,1,1,0
4,2,0.582,1,0,5,0,1,1,1
4,2,0.752,1,1,6,1,0,1,1
4,2,1.246,1,1,7,1,0,1,1
4,2,0.927,1,0,8,0,1,1,1
4,2,0.733,1,0,9,0,1,0,1
4,2,0.678,1,1,10,1,0,0,1
4,1,0.707,1,1,2,1,0,1,0
4,1,0.708,1,0,3,0,1,1,0
4,1,0.605,1,1,4,1,0,1,0
4,1,0.666,1,0,5,0,1,1,1
4,1,0.683,1,0,6,0,1,1,1
4,1,0.719,1,0,7,0,1,1,1
4,1,0.676,1,1,8,1,0,1,1
4,1,0.814,1,0,9,0,1,0,1
4,1,0.58,1,1,10,1,0,0,1
4,3,1.191,1,1,4,1,0,1,0
4,3,1.069,1,0,6,0,1,1,1
4,3,0.991,0,0,7,1,0,1,1
4,3,1.102,1,0,8,0,1,1,1
4,3,0.811,1,0,9,0,1,0,1
4,1,0.859,1,1,2,1,0,1,0
4,1,0.711,1,0,3,0,1,1,0
4,1,0.681,1,1,4,1,0,1,0
4,1,0.884,1,0,5,0,1,1,1
4,1,0.754,1,0,6,0,1,1,1
4,1,0.492,1,1,7,1,0,1,1
4,1,0.968,1,0,8,0,1,1,1
4,1,0.997,1,0,9,0,1,0,1
4,1,1.091,1,1,10,1,0,0,1
4,3,0.58,1,0,4,0,1,1,0
4,3,0.453,1,1,5,1,0,1,1
4,3,0.506,1,1,6,1,0,1,1
4,3,1.212,1,1,7,1,0,1,1
4,3,0.826,1,0,8,0,1,1,1
4,3,0.754,1,0,9,0,1,0,1
4,3,0.544,1,1,10,1,0,0,1
4,2,0.484,1,1,3,1,0,1,0
4,2,0.96,1,0,4,0,1,1,0
4,2,0.632,1,1,5,1,0,1,1
4,2,0.839,1,0,6,0,1,1,1
4,2,1.265,1,1,7,1,0,1,1
4,2,0.694,1,0,8,0,1,1,1
4,2,0.644,1,0,9,0,1,0,1
4,2,0.473,1,1,10,1,0,0,1
4,1,0.767,1,1,2,1,0,1,0
4,1,0.472,1,1,3,1,0,1,0
4,1,0.712,1,0,4,0,1,1,0
4,1,0.567,1,1,5,1,0,1,1
4,1,0.521,1,0,6,0,1,1,1
4,1,0.811,1,0,7,0,1,1,1
4,1,0.861,1,0,8,0,1,1,1
4,1,0.469,1,1,9,1,0,0,1
4,1,0.737,1,0,10,0,1,0,1
4,2,0.646,1,1,3,1,0,1,0
4,2,0.51,1,1,4,1,0,1,0
4,2,0.853,1,0,5,0,1,1,1
4,2,0.607,1,0,6,0,1,1,1
4,2,0.727,1,1,7,1,0,1,1
4,2,1.059,1,0,8,0,1,1,1
4,2,0.909,0,0,9,1,0,0,1
4,2,0.874,1,0,10,0,1,0,1
5,1,0.038,0,0,2,1,0,1,0
5,1,0.106,0,1,3,0,1,1,0
5,1,1.164,1,1,4,1,0,1,0
5,1,1.177,1,1,7,1,0,1,1
5,1,0.11,1,0,9,0,1,0,1
5,1,0.053,1,1,10,1,0,0,1
5,2,1.113,1,1,3,1,0,1,0
5,2,1.125,1,0,4,0,1,1,0
5,2,1.173,0,0,6,1,0,1,1
5,2,0.848,1,1,9,1,0,0,1
5,3,1.305,0,1,4,0,1,1,0
5,3,1.4,1,0,5,0,1,1,1
5,3,0.99,1,1,6,1,0,1,1
5,3,1.221,1,1,7,1,0,1,1
5,3,0.997,0,0,8,1,0,1,1
5,3,1.218,1,1,9,1,0,0,1
5,3,1.275,0,1,10,0,0,0,1
5,2,0.929,0,0,3,1,0,1,0
5,2,1.088,0,1,4,0,1,1,0
5,2,1.37,0,0,5,1,0,1,1
5,2,0.983,0,1,6,0,1,1,1
5,2,0.974,0,1,7,0,1,1,1
5,2,1.14,0,1,8,0,1,1,1
5,2,1.062,0,0,9,1,0,0,1
5,1,1.12,0,1,2,0,1,1,0
5,1,0.779,0,0,3,1,0,1,0
5,1,0.747,1,1,4,1,0,1,0
5,1,1.383,0,1,5,0,1,1,1
5,1,0.875,1,0,6,0,1,1,1
5,1,1.112,1,1,7,1,0,1,1
5,1,1.005,1,0,8,0,1,1,1
5,1,1.016,1,1,9,1,0,0,1
5,1,1.43,1,0,10,0,1,0,1
5,3,1.042,0,1,4,0,1,1,0
5,3,1.222,0,0,5,1,0,1,1
5,3,1.2,1,1,6,1,0,1,1
5,3,1.418,0,0,7,1,0,1,1
5,1,0.897,1,0,2,0,1,1,0
5,1,1.247,0,1,4,0,1,1,0
5,1,0.976,0,0,6,1,0,1,1
5,1,0.762,0,0,7,1,0,1,1
5,1,0.992,0,1,9,0,1,0,1
5,1,0.848,1,1,10,1,0,0,1
5,3,0.736,1,1,5,1,0,1,1
5,3,1.381,0,0,6,1,0,1,1
5,3,1.049,1,0,7,0,1,1,1
5,3,0.831,1,1,8,1,0,1,1
5,3,1.187,0,0,9,1,0,0,1
5,3,0.708,0,1,10,0,1,0,1
5,2,0.626,0,0,3,1,0,1,0
5,2,1.217,1,0,5,0,1,1,1
5,2,0.939,1,1,6,1,0,1,1
5,2,1.298,0,1,8,0,1,1,1
5,2,0.827,1,0,9,0,1,0,1
5,2,1.182,1,1,10,1,0,0,1
5,2,0.699,1,1,3,1,0,1,0
5,2,0.931,1,1,4,1,0,1,0
5,2,0.814,1,0,5,0,1,1,1
5,2,1.23,1,0,6,0,1,1,1
5,2,0.657,1,1,7,1,0,1,1
5,2,1.015,1,0,8,0,1,1,1
5,2,0.642,1,1,9,1,0,0,1
5,3,0.81,1,1,4,1,0,1,0
5,3,1.016,1,0,5,0,1,1,1
5,3,1.135,1,0,6,0,1,1,1
5,3,0.62,1,1,7,1,0,1,1
5,3,0.821,0,0,8,1,0,1,1
5,3,1.442,1,0,9,0,1,0,1
5,3,0.682,1,1,10,1,0,0,1
5,2,0.807,1,1,3,1,0,1,0
5,2,0.914,1,0,4,0,1,1,0
5,2,1.163,1,1,5,1,0,1,1
5,2,1.36,1,0,6,0,1,1,1
5,2,0.772,1,1,7,1,0,1,1
5,2,1.291,1,0,10,0,1,0,1
5,1,0.776,1,1,2,1,0,1,0
5,1,0.71,1,1,3,1,0,1,0
5,1,1.315,0,1,4,0,1,1,0
5,1,0.817,1,1,5,1,0,1,1
5,1,0.848,1,0,6,0,1,1,1
5,1,0.994,1,0,7,0,1,1,1
5,1,1.035,1,0,8,0,1,1,1
5,1,0.897,1,1,9,1,0,0,1
5,1,0.785,1,0,10,0,1,0,1
5,3,0.977,1,1,4,1,0,1,0
5,3,0.82,1,1,5,1,0,1,1
5,3,1.038,1,0,6,0,1,1,1
5,3,0.842,1,1,7,1,0,1,1
5,3,0.879,1,0,8,0,1,1,1
5,3,1.161,1,0,9,0,1,0,1
5,3,0.738,1,1,10,1,0,0,1
5,1,0.863,1,0,2,0,1,1,0
5,1,0.016,0,1,4,0,1,1,0
5,1,0.86,0,0,5,1,0,1,1
5,1,1.011,1,1,7,1,0,1,1
5,1,1.418,1,0,8,0,1,1,1
5,1,0.869,1,1,9,1,0,0,1
5,1,1.258,1,0,10,0,1,0,1
5,3,0.917,1,1,4,1,0,1,0
5,3,0.923,1,1,5,1,0,1,1
5,3,0.889,1,0,6,0,1,1,1
5,3,0.782,1,1,7,1,0,1,1
5,3,0.996,1,1,8,1,0,1,1
5,3,0.796,0,1,9,0,0,0,1
5,3,1.311,1,0,10,0,1,0,1
5,2,0.272,1,0,3,0,1,1,0
5,2,0.949,1,1,5,1,0,1,1
5,2,0.846,1,1,6,1,0,1,1
5,2,0.671,1,1,7,1,0,1,1
5,2,1.061,1,0,8,0,1,1,1
5,2,1.039,1,1,10,1,0,0,1
5,1,0.674,1,1,2,1,0,1,0
5,1,1.093,0,1,3,0,1,1,0
5,1,0.629,1,1,4,1,0,1,0
5,1,1.088,1,0,6,0,1,1,1
5,1,0.936,0,1,7,0,1,1,1
5,1,1.333,0,0,8,1,0,1,1
5,1,0.613,0,1,9,0,1,0,1
5,1,0.608,1,1,10,1,0,0,1
5,3,0.922,1,1,4,1,0,1,0
5,3,1.221,1,1,5,1,0,1,1
5,3,1.024,1,0,6,0,1,1,1
5,3,0.729,1,0,8,0,1,1,1
5,3,0.731,0,0,10,1,0,0,1
5,2,0.623,1,1,3,1,0,1,0
5,2,0.718,1,0,4,0,1,1,0
5,2,0.641,1,1,5,1,0,1,1
5,2,1.331,1,0,6,0,1,1,1
5,2,0.968,1,1,7,1,0,1,1
5,2,0.837,1,0,8,0,1,1,1
5,2,0.827,1,0,9,0,1,0,1
5,2,0.76,0,0,10,1,0,0,1
5,1,1.096,1,0,2,0,1,1,0
5,1,0.962,1,1,3,1,0,1,0
5,1,1.024,1,0,4,0,1,1,0
5,1,0.995,1,1,5,1,0,1,1
5,1,1.122,1,0,6,0,1,1,1
5,1,0.947,1,1,7,1,0,1,1
5,1,1.085,1,0,8,0,1,1,1
5,1,0.753,0,1,9,0,1,0,1
5,1,0.484,1,1,10,1,0,0,1
5,3,0.969,0,1,4,0,1,1,0
5,3,1.239,0,1,5,0,1,1,1
5,3,1.213,0,0,6,1,0,1,1
5,3,1.029,1,0,7,0,1,1,1
5,3,1.443,1,1,8,1,0,1,1
5,3,0.945,0,0,9,1,0,0,1
5,3,1.084,0,0,10,1,0,0,1
5,1,0.707,1,1,2,1,0,1,0
5,1,0.608,1,0,3,0,1,1,0
5,1,0.549,1,1,4,1,0,1,0
5,1,0.894,1,0,5,0,1,1,1
5,1,0.544,1,1,6,1,0,1,1
5,1,1.059,1,0,7,0,1,1,1
5,1,0.918,1,0,8,0,1,1,1
5,1,1.073,1,0,9,0,1,0,1
5,1,0.886,1,1,10,1,0,0,1
5,3,1.37,1,1,4,1,0,1,0
5,3,0.853,1,0,5,0,1,1,1
5,3,0.735,0,0,6,1,0,1,1
5,3,1.386,1,0,7,0,1,1,1
5,3,0.995,1,0,8,0,1,1,1
5,3,1.047,1,1,9,1,0,0,1
5,3,0.967,1,1,10,1,0,0,1
5,2,0.871,1,1,5,1,0,1,1
5,2,1.192,1,0,6,0,1,1,1
5,2,0.789,1,1,7,1,0,1,1
5,2,1.38,0,1,8,0,1,1,1
5,2,1.03,1,0,9,0,1,0,1
5,2,1.041,1,1,10,1,0,0,1
5,1,1.115,1,1,2,1,0,1,0
5,1,1.145,1,1,3,1,0,1,0
5,1,0.724,1,0,4,0,1,1,0
5,1,1.373,0,1,5,0,1,1,1
5,1,0.898,1,0,7,0,1,1,1
5,1,0.824,1,0,8,0,1,1,1
5,1,1.111,0,0,9,1,0,0,1
5,1,0.905,1,1,10,1,0,0,1
5,2,1.294,1,1,3,1,0,1,0
5,2,1.179,0,0,4,1,0,1,0
5,2,1.078,0,1,5,0,1,1,1
5,2,1.233,1,0,6,0,1,1,1
5,2,0.881,1,1,7,1,0,1,1
5,2,0.957,0,1,8,0,1,1,1
5,2,1.293,0,0,9,1,0,0,1
5,2,0.862,0,1,10,0,1,0,1
6,1,1.009,1,0,2,0,1,1,0
6,1,0.628,0,0,3,1,0,1,0
6,1,0.598,1,0,4,0,1,1,0
6,1,0.75,1,1,5,1,0,1,1
6,1,0.571,1,0,6,0,1,1,1
6,1,0.669,1,1,7,1,0,1,1
6,1,0.68,0,1,8,0,1,1,1
6,1,0.714,1,0,9,0,1,0,1
6,1,0.681,1,1,10,1,0,0,1
6,2,0.63,1,1,3,1,0,1,0
6,2,0.829,0,0,4,1,0,1,0
6,2,0.87,1,0,5,0,1,1,1
6,2,1.072,1,0,6,0,1,1,1
6,2,0.519,1,1,7,1,0,1,1
6,2,0.786,0,1,8,0,1,1,1
6,2,0.95,0,0,9,1,0,0,1
6,2,0.847,1,0,10,0,1,0,1
6,3,0.491,1,1,4,1,0,1,0
6,3,0.503,1,1,5,1,0,1,1
6,3,0.842,1,0,6,0,1,1,1
6,3,0.845,1,0,7,0,1,1,1
6,3,0.93,1,0,8,0,1,1,1
6,3,0.736,1,1,9,1,0,0,1
6,3,1.129,1,1,10,1,0,0,1
6,2,0.483,1,1,3,1,0,1,0
6,2,0.632,1,0,4,0,1,1,0
6,2,0.927,1,0,5,0,1,1,1
6,2,0.836,1,1,6,1,0,1,1
6,2,0.895,1,0,7,0,1,1,1
6,2,0.782,1,0,8,0,1,1,1
6,2,0.514,1,1,9,1,0,0,1
6,2,1.124,1,1,10,1,0,0,1
6,1,1.032,1,0,2,0,1,1,0
6,1,0.746,1,1,3,1,0,1,0
6,1,0.558,1,0,4,0,1,1,0
6,1,0.69,1,0,5,0,1,1,1
6,1,0.508,0,0,6,1,0,1,1
6,1,0.616,1,1,7,1,0,1,1
6,1,0.58,1,0,8,0,1,1,1
6,1,0.861,1,0,9,0,1,0,1
6,1,0.637,1,1,10,1,0,0,1
6,3,0.72,1,0,4,0,1,1,0
6,3,0.85,1,0,5,0,1,1,1
6,3,0.766,1,1,6,1,0,1,1
6,3,0.79,1,1,7,1,0,1,1
6,3,0.642,1,1,8,1,0,1,1
6,3,0.855,1,1,9,1,0,0,1
6,3,1.007,1,0,10,0,0,0,1
6,1,0.895,1,1,2,1,0,1,0
6,1,0.583,1,1,3,1,0,1,0
6,1,0.491,1,0,4,0,1,1,0
6,1,0.74,1,0,5,0,1,1,1
6,1,0.599,1,0,6,0,1,1,1
6,1,0.818,1,0,7,0,1,1,1
6,1,0.568,1,0,8,0,1,1,1
6,1,0.587,1,1,9,1,0,0,1
6,1,0.607,1,1,10,1,0,0,1
6,3,0.549,1,1,4,1,0,1,0
6,3,0.531,1,1,5,1,0,1,1
6,3,0.626,1,0,6,0,1,1,1
6,3,0.661,1,1,7,1,0,1,1
6,3,0.694,1,0,8,0,1,1,1
6,3,0.873,1,0,9,0,1,0,1
6,3,0.885,1,1,10,1,0,0,1
6,2,0.808,1,1,3,1,0,1,0
6,2,0.654,1,0,4,0,1,1,0
6,2,0.839,0,0,5,1,0,1,1
6,2,0.762,1,0,6,0,1,1,1
6,2,0.659,1,1,7,1,0,1,1
